ProspectID,LeadNumber,LeadOrigin,LeadSource,LeadScore,EngagementScore,TotalVisits,AverageTimePerVisit
45d95d55-024b-4e8a-991f-e2a710cc8d96,657470,Landing Page Submission,Organic Search,130,0,5,97.5
d06787be-c4ba-408b-ab58-6a3c3d1e567b,657452,API,Olark Chat,0,0,0,0
5cf9340d-5798-4422-97d4-414a82056991,657436,API,Referral Sites,240,0,4,262.25
bad47819-f767-4475-8e30-65cb7509a164,657426,Landing Page Submission,google,110,0,5,85
988b81fb-a186-4163-8513-2f187adaf678,657423,Landing Page Submission,Referral Sites,230,0,17,318.17
65a06b69-76c5-41f6-9fc1-47d7871721dc,657421,Landing Page Submission,Google,115,0,8,64.43
9dd9a91b-c030-4766-9839-400601696e09,657390,Landing Page Submission,Google,145,0,4,36
c040c2bc-4139-4009-b4b7-1cc0d82f78ee,657388,API,Organic Search,60,0,2,0
cf79c640-d9f5-4896-9ed4-4c56cb02b504,657386,API,Olark Chat,10,0,0,0
e309dc6d-80b5-49b3-8a4e-bd045459f75b,657385,API,Olark Chat,65,0,0,0
e3cd2172-9187-46a2-9414-45e4af314c63,657381,API,Referral Sites,60,0,1,0
d9ed7525-5cf0-45ba-87c2-ca2bca521874,657379,Landing Page Submission,Organic Search,130,60,4,14
fcee7638-8fe3-4197-bba2-44762c43491c,657356,API,Google,150,0,3,297
b8c53370-50cf-4d8c-a455-4885379761a1,657327,API,Olark Chat,0,0,0,0
9b41d622-0969-4d9d-90e8-0c8115d9b126,657318,API,Google,80,0,4,82
4beec5ec-bdea-4ecd-ab89-345060e38bc2,657316,Landing Page Submission,Direct Traffic,200,0,13,46.92
144f76c0-2a6b-4590-99ec-39e36e9d55d9,657313,Landing Page Submission,Direct Traffic,110,0,2,53
60e8d6e7-f685-4fef-a309-35eae3f40e7c,657311,API,Google,182,0,10,300.4
4d0dfa88-8aa9-4a80-8abb-f71f2961c9a2,657302,API,Organic Search,135,0,5,456.25
bbcfddcc-1bc8-4c30-b036-9782b3526f7c,657295,Landing Page Submission,Direct Traffic,140,0,4,175.33
74a3ad16-d561-401c-a0f2-53867b481bf6,657267,Landing Page Submission,Organic Search,100,0,4,49.67
c9074146-8978-48f4-8bc4-186c516d7c75,657261,Landing Page Submission,Direct Traffic,190,0,5,283
149ea70e-6f74-4c23-8102-ff16b27d6b13,657247,Lead Add Form,Reference,0,0,0,0
fee26e37-6a29-48b0-94ba-aeb6a29e805b,657226,API,Olark Chat,0,0,0,0
064154e9-6e99-47fc-aa0c-c24462169fcf,657225,Landing Page Submission,Google,90,30,4,369.33
bf79ca0b-cecb-482a-a2c2-cfd6c4334d91,657224,API,Referral Sites,150,0,7,162.4
e39a98aa-32f7-4b8c-a4bc-f88474e6945c,657220,Landing Page Submission,Google,185,0,11,83.27
3e8f18de-294c-4765-8ac5-b3035299fb07,657186,Landing Page Submission,Google,215,0,5,421.75
ce80e8fa-008e-48d3-b5db-f5a110129305,657183,Landing Page Submission,Direct Traffic,100,0,3,101
78b1f3e6-2490-4536-9976-feecd3201bbd,657174,API,Google,145,90,7,201.25
3ae390c4-9cc1-4908-b301-ab66cdbc0959,657148,API,Organic Search,70,20,3,246.5
58b67d7f-29a1-42aa-83fd-1178ca87a79b,657142,API,Google,120,0,5,399.5
2dd8dc62-7e5b-48d4-a34e-c176ed0f0f02,657139,Landing Page Submission,Google,105,40,5,239.75
a5fabfff-1200-42d7-aeb9-07c36674d762,657138,API,Google,150,0,7,199
b4372d6d-0072-42ee-94fd-a0723c257b64,657123,Landing Page Submission,Google,100,0,4,194.67
4550a11d-5516-4d07-8fae-0b05298eff86,657117,API,Referral Sites,190,0,6,163.25
89604a7c-c70e-4ce7-9341-f982ed4b83de,657101,Landing Page Submission,Organic Search,120,0,6,62.6
a9c27470-97cc-4ccc-8717-abe2bef514b0,657092,API,Organic Search,185,0,11,176.22
148a8258-5e36-4935-85a5-9f544e2dc600,657077,API,Google,105,0,2,321
55c7a6d7-5fbc-445a-a853-a86ac1fd9b30,657073,Landing Page Submission,Google,75,0,3,262
97a7ab58-d7ce-4686-ab2f-ca95f327ea4b,657045,API,Google,140,80,10,94.5
352e5985-f3f2-4188-943c-332ca95e8d09,657038,API,Referral Sites,180,80,5,96
292178c7-d5fa-4a05-9b94-d0189dfc75d9,657033,API,Google,105,40,4,142.33
dde267d0-e06d-4eb8-a6ab-f667e6ed602a,657032,Landing Page Submission,Referral Sites,210,140,6,66.6
20e7d610-e4ff-404c-9874-0320035afe4e,657031,Landing Page Submission,Direct Traffic,140,0,4,51
84a4f49b-8885-4904-9fa1-1dcbd085b62d,657014,API,Organic Search,110,0,8,83.57
22027f9e-2e7e-4822-9ab8-93749ddb6a9b,657010,API,Olark Chat,70,0,0,0
362badd1-befe-4dde-a3ab-84a9ff5a644a,657002,Landing Page Submission,Direct Traffic,120,0,6,150.75
e1bce895-94ee-4a63-bb05-4b0627ee9092,656976,Landing Page Submission,Google,210,0,5,107.25
f11eba6e-f398-4dd1-9e6a-1f52b1df22f8,656962,API,Google,130,0,6,498.75
f4c0bf69-e037-416a-b989-d28576a50ba3,656948,API,Organic Search,120,70,7,234.83
40604a18-79f3-47ab-98d7-9c665a2a8179,656945,API,Olark Chat,10,0,0,0
66a9b6ce-db45-4442-ae41-638412352b71,656939,Landing Page Submission,Google,130,0,8,320
48d600e0-35b9-430d-b699-8d21e503d4c3,656938,Landing Page Submission,Direct Traffic,100,0,4,92.67
d4dd872b-14e7-4e2e-81ad-52e62ef19ce3,656911,Landing Page Submission,Direct Traffic,115,50,7,49
e1c4f054-f82d-4d01-9616-476ea5bb736f,656900,API,Olark Chat,0,0,0,0
aa1edcad-f74f-426c-881a-5bbaa5ce717d,656896,API,Referral Sites,145,0,6,348
085e660a-fc99-42d3-a874-ca585082358d,656887,API,Olark Chat,20,0,0,0
50fa9f12-424e-4885-8e98-34ff7aa37d4d,656880,Lead Add Form,Reference,0,10,0,0
88a53c2e-98be-4b2e-886d-ce6be3a19f63,656875,API,Google,105,0,3,291.5
360558c9-5f2d-4244-8984-a4b5c34bfcf9,656859,Landing Page Submission,Google,155,0,7,202.75
143158a9-2786-4481-bbfb-312dda770c59,656852,API,Olark Chat,0,0,0,0
ea031f99-d52d-44eb-8241-bfed82c893b2,656833,API,Google,80,0,3,588
165b9c1b-80df-4f2e-8a43-86a8a1ac00db,656795,API,Direct Traffic,60,0,1,0
d265fdf3-2c0c-42fd-bb8b-84eddd8cb547,656789,API,Google,125,0,4,446.33
685bdb91-5c0e-42dc-863f-aca35f377be4,656778,API,Referral Sites,80,0,4,273.33
80df0d02-675e-42bf-9fc0-43c651c63aab,656776,Landing Page Submission,Google,130,0,7,204
e4bbc4b7-2adc-4a26-a80c-b47368cd74b6,656754,API,Olark Chat,20,0,0,0
b852d04d-932a-4afd-8ab6-5be1b22ca1cf,656743,Landing Page Submission,Organic Search,360,290,21,157.62
5cfb8be6-6f1a-40a5-a0d3-cbee7030efa3,656729,API,Referral Sites,165,0,4,478.67
f84b9a55-321d-488e-a4da-80a37dd121f1,656723,Landing Page Submission,Google,65,0,2,38
aab15462-f9bd-4c1a-99f8-f1086cbbc9e0,656715,Lead Add Form,Reference,0,0,0,0
eaca1463-3002-45d1-9b56-6cdae0dd2bd6,656698,API,Olark Chat,0,0,0,0
fbd84c6c-3485-4d52-a00f-65f6510e92e0,656685,Lead Add Form,Google,55,30,0,0
eab015ad-8e4c-4d9a-b5d1-4be654a2d138,656682,API,Olark Chat,0,0,0,0
b638a81c-ec84-4533-a321-d8f970de6295,656681,API,Organic Search,60,0,2,462
420c94ae-8d83-405c-b7fd-55a0ff85009a,656668,Lead Add Form,Reference,45,0,0,0
a1b47633-07a1-482b-acfc-574c0d492609,656665,API,Organic Search,80,0,3,91
59c889e6-b381-4468-acbd-b1fc6a4f0361,656660,API,Google,70,0,2,751
89d928e8-5f20-41dd-8f28-6dae88ceed31,656644,Landing Page Submission,Referral Sites,230,160,5,112.67
9db9110d-56f9-455e-96d6-5159029eb5cb,656621,Landing Page Submission,Direct Traffic,160,0,3,24.5
5719b08e-a14a-400b-915c-07363c35524c,656594,API,Olark Chat,95,20,0,0
ed5424c5-2f0e-43aa-8350-5cb02342d716,656589,Landing Page Submission,Google,125,0,4,126
9b9ebbf5-a785-41f5-abde-fb6a42d53dc7,656586,API,Olark Chat,0,0,0,0
b4a468d5-d150-4392-b1ba-a49eb480779e,656580,API,Referral Sites,260,0,3,26
29f77fcd-318f-4d4b-a04b-b8318cf8d557,656576,API,Organic Search,80,0,4,233
6783ec7d-1455-403e-9022-63c7e0709c2f,656571,Landing Page Submission,Organic Search,110,0,5,103.25
5befbbb7-2cf3-4a47-bb6f-086652eb131d,656563,Lead Add Form,Reference,0,0,0,0
3e57c8e0-f893-400c-abac-71157d7b60a6,656560,API,Referral Sites,150,0,10,324.89
9832ede0-e449-477b-a4fa-cf2325cfe8ac,656559,API,Olark Chat,20,0,0,0
ef57aab3-089d-4379-9e5a-4ff471c840bb,656527,API,Referral Sites,100,0,5,385.5
35b6c06f-e0ed-489a-b315-4392a4123a82,656526,API,Olark Chat,0,0,0,0
5da64b7b-6302-45da-8462-872cc3cadd6a,656516,Lead Add Form,Reference,0,0,0,0
ea8cff4f-7ddb-4d66-bb10-8b71027539ef,656511,Landing Page Submission,Google,75,20,4,61.33
c28b318b-d869-46e5-81a3-a76e62c10ff4,656504,Landing Page Submission,Google,115,0,5,150.75
8cf11158-55f8-48c8-b9da-cb70cfdeed36,656493,API,Referral Sites,120,0,5,319.25
45fd4f84-6bf5-4b35-8e99-edcf0caf5039,656492,Lead Add Form,Welingak Website,30,0,0,0
2980f6dc-bde8-4f6b-baa9-8644dc0de0a5,656483,Landing Page Submission,Organic Search,160,10,4,72
2cb43f59-8a5f-4204-adea-70530bdcf878,656481,API,Referral Sites,200,0,10,168.56
b967b0c5-e38d-4d25-9f68-ccea5a003ad1,656478,Landing Page Submission,Google,85,0,4,88.67
161738f4-6a0c-4768-a82f-2fb71c6d4652,656469,API,Organic Search,80,30,3,107
dc2f3cc6-cf59-4736-9d0d-ce71b46d7fe0,656463,API,Google,135,0,2,622.5
8d249e78-208b-4c63-8717-0eaa9b63572e,656457,Landing Page Submission,Google,60,0,1,0
701994c7-5df0-4b87-9a44-96a96f3acefb,656448,API,Olark Chat,0,0,0,0
6922fda9-a387-402e-a761-20cc145056b3,656413,API,Olark Chat,-10,0,0,0
1e765aa6-2eb0-47bf-be58-0f9f8b3a312d,656412,Landing Page Submission,Organic Search,160,0,8,224.57
47b3353e-e55c-4b3f-8cf8-18280630fa2a,656402,API,Olark Chat,30,0,0,0
2c8bc57c-7383-467a-b061-d291e4bbc0db,656400,Landing Page Submission,Direct Traffic,120,0,3,354.33
04c37c47-dc04-4b96-9bdf-8fd044a8acc5,656399,Landing Page Submission,Google,135,70,6,71
0d6afced-d128-47e2-8cad-183dca067d24,656385,API,Referral Sites,100,0,4,382.25
23911ee3-0be8-4985-9ef6-a372791eecf0,656382,Landing Page Submission,Google,210,0,15,151.21
7c282676-3f74-4a4f-8a8a-9691be6bf35a,656381,Landing Page Submission,Direct Traffic,220,0,3,455.33
de60423e-0b72-4cca-8480-080aba0b7b2a,656378,API,Google,155,0,7,189.5
b0996c06-b57a-445f-9791-1248873c7080,656362,API,Google,70,0,2,809
76f138f0-b691-481c-a5cb-fa0002a4f42d,656359,API,Olark Chat,0,0,0,0
b3b2c6e7-2a26-412b-a091-888aaeb2997a,656356,Landing Page Submission,Google,185,0,9,277.33
3028eaf2-0e1e-4be1-b284-dab300b0b478,656354,API,Referral Sites,140,0,8,196
93c84518-710f-458d-b15b-0169a9e80294,656345,Landing Page Submission,Google,165,0,11,137.88
eada32bc-7305-4940-9384-4fb94e7e06da,656340,API,Olark Chat,45,0,0,0
06feb89a-fb00-48b2-9ee8-71e69ec328fd,656331,Landing Page Submission,Google,160,80,5,366.75
c52ce7ed-018c-4583-bdec-b9608675379e,656327,API,Google,120,0,2,1025
5166db18-9f38-437c-812b-1a60ccae9587,656276,API,Olark Chat,0,0,0,0
891fa322-836b-4d84-8678-3315d4a6fba3,656271,API,Olark Chat,20,0,0,0
0481b169-304f-4814-85bf-65af5688b954,656265,Landing Page Submission,Direct Traffic,80,40,4,487.5
635caffb-d1fe-4a3f-9882-7ef45a8c8c14,656259,Landing Page Submission,Organic Search,180,90,5,209.75
aad431a1-0e5f-4ad3-9cf5-c8e84d1e3c7d,656233,API,Olark Chat,0,0,0,0
f4f94e42-16f3-47b5-946a-11b7909421f0,656231,API,Google,100,0,2,502.5
c701c0d5-c497-4346-a5ca-a69be1dbe9ec,656213,API,Organic Search,107,50,5,430.75
2ee8433e-85ff-4179-9b49-4002a5d0d842,656184,API,Referral Sites,110,50,3,462
bbfb5e1a-886f-4a84-b5f3-fd63d3e52445,656176,Landing Page Submission,Google,325,220,10,322.75
cd34872c-0078-4b7b-809a-309bd99c6603,656126,API,Organic Search,120,70,4,118.5
4cfd87b1-527d-4599-829f-767b779afb3c,656120,Landing Page Submission,Google,65,0,2,4
7cb89209-b105-4858-8126-08d27c4b33d5,656096,API,Organic Search,80,0,2,233
d0ecca82-b177-42af-bb31-3029b209ed72,656078,API,Organic Search,70,0,2,338
5390c5fe-b12c-4f6e-ae92-908672abb0a1,656072,Landing Page Submission,Direct Traffic,40,0,2,2
79726e87-c950-4b81-b423-78d62171b9ee,656049,API,Referral Sites,60,0,1,0
6502a725-3dad-4693-a5ae-8c36801fb3f4,656036,API,Organic Search,205,0,6,202
5f1d08c3-186f-43dd-9eec-e50cedda41cf,656031,API,Organic Search,70,0,2,174
86b1826e-b891-42f6-b345-8399a4d85a43,656030,API,Referral Sites,160,0,9,109.75
e1682465-4844-469c-a422-56fa3391dc72,656015,API,Organic Search,110,0,7,48.2
ea240e4c-331b-4c80-b241-6664161126a8,655953,Landing Page Submission,Google,170,0,7,88.17
14ddbdb8-3aa0-4aed-bf65-a2b8907c226a,655949,Landing Page Submission,Google,100,0,3,133.67
3d7a9ce4-745f-4c78-aac3-58b427049fb3,655940,Landing Page Submission,Referral Sites,175,0,7,47.2
7fd75aea-71f1-43b2-86e3-ff38ab9f8ed6,655936,API,Google,70,0,2,85
0a8a1065-09bb-4f40-8286-c614c4f63daf,655916,Landing Page Submission,Direct Traffic,90,0,3,47.5
8a850005-f951-4164-8671-70281f39b698,655899,Landing Page Submission,Direct Traffic,125,20,2,1
b1a4a304-eb14-4cfe-ab5c-95d1a35c9061,655889,Landing Page Submission,Organic Search,240,0,13,92.91
a3a534b4-6c28-4c22-85cf-83786af71fa1,655886,API,Referral Sites,230,0,11,138.33
066bce44-12bd-4dfb-b69e-4294b6080d9f,655798,Landing Page Submission,Organic Search,100,0,5,55.5
19a4a1ae-3250-4758-aa69-30009d13c3d0,655793,Landing Page Submission,Google,70,0,2,10
ffa02d68-b6aa-4309-a45e-587da057280e,655782,API,Organic Search,170,0,11,62.4
ab95807d-974c-4b2b-b1a0-939703474db7,655777,API,Google,215,0,9,284.29
c9438200-1510-4bfa-9654-659dad071a10,655772,API,Organic Search,170,0,11,82.6
eae23d93-8dfe-4ba0-bf50-21fcd02a3237,655766,Landing Page Submission,Google,130,40,8,169.29
a6df2f36-d8c0-43c7-9581-b241f34787e2,655736,Landing Page Submission,Direct Traffic,290,0,6,418.17
fb1ea0fb-5340-4565-9d50-df30d828447c,655723,API,Organic Search,120,0,7,84.2
48ef69a5-c666-4e43-932f-2ca404e5252d,655719,Landing Page Submission,Direct Traffic,80,0,2,31
7e715ad4-a78e-40b6-a917-b435dfc5b4c2,655694,API,Organic Search,165,0,3,68.5
a9e70d47-d58d-4e94-959d-9cf4e3635b71,655685,Landing Page Submission,Google,90,0,4,183.33
3f78a489-a8f9-43d7-b169-2b35c318f338,655682,Landing Page Submission,Direct Traffic,165,0,3,57
d6530253-e4c6-49a8-ab81-06ffe9650439,655666,API,Olark Chat,0,0,0,0
fe7f9c4b-8501-4c6e-ac5d-9f4152249d19,655665,Landing Page Submission,Google,135,70,9,68.5
795d9313-67ba-4de3-9a62-40d2179b5077,655661,Landing Page Submission,Organic Search,90,0,5,149.33
c768a8bb-9e21-40d3-9dbe-cfb47af7b067,655658,API,Google,120,0,6,372
3525909d-0d79-4ca6-a4af-1fe7f80d711d,655639,Landing Page Submission,Google,135,0,4,131.67
4f66f79f-d0e1-4419-974f-a2bbfee06a6f,655628,API,Referral Sites,80,0,3,179
073fb427-f92a-4c5f-b421-bf7ffbd767d8,655578,Landing Page Submission,Direct Traffic,80,10,2,79
8ba32c68-be69-4028-82a7-35a766afe542,655569,API,Referral Sites,90,0,3,447.5
7833ba89-7ab2-45ce-b982-2a9bc398aea3,655557,Landing Page Submission,Google,85,0,5,75.25
c11cf85a-e78a-4a09-be7f-b02d197be200,655552,Lead Add Form,Reference,0,0,0,0
e941fcfa-a1b8-4484-a661-b47006bc2e47,655541,Lead Add Form,Welingak Website,0,0,0,0
748655b6-62bc-4394-88a6-89e92df75bdd,655522,Lead Add Form,Reference,70,0,0,0
26151138-cf5b-4b05-aed2-e518129fba6d,655520,Lead Add Form,Welingak Website,10,0,0,0
4db44a30-2fd7-4029-8c9e-866dbf9eaef4,655510,API,Organic Search,80,0,3,146.5
77d95b1e-fde7-493a-a4fd-a38bacccbb95,655497,Landing Page Submission,Direct Traffic,240,0,8,252.5
4d0b7d91-cdcc-42e6-9595-9c5e1fbdf55f,655496,Landing Page Submission,Google,65,10,4,64.33
0ced3e0c-fc8e-40a7-bd0d-b66fabd7ee18,655492,Landing Page Submission,Direct Traffic,90,0,4,51
5d703160-b943-416a-b1f8-9ae002ac8bd8,655457,Lead Add Form,Reference,55,0,1,0
593f903b-1c8d-4cf5-8d01-de7a121d6394,655450,API,Google,70,0,2,998
d3e2638e-f1d6-4164-9e82-30301979b97e,655437,API,Referral Sites,60,0,2,412
2bd46918-b606-476d-aac7-f4d4e5708802,655429,Landing Page Submission,Google,70,0,3,69
98c94275-7ba7-43f1-bbc0-8b57221700c1,655427,API,Google,105,0,2,252
d7097804-22b1-4869-97f1-49eff52c2888,655423,Landing Page Submission,Google,125,60,4,67
b07351dd-1780-4fa5-9fc2-b68c94034538,655406,Lead Add Form,Welingak Website,0,0,0,0
db841034-201d-49d0-8edb-01472def1669,655405,API,Google,70,0,2,304
e39b2e93-99e3-4c13-abd0-f08e5ca0f416,655404,Landing Page Submission,Direct Traffic,140,0,4,206.33
d7c7df92-4293-4576-b130-10d7fc6d44df,655403,API,Google,110,0,2,901
156dcdb7-5066-4523-9165-e88cb6d14fb1,655382,API,Referral Sites,80,0,4,23
b28952e5-503c-43f4-ac1f-cbf14f621a5b,655379,Landing Page Submission,Google,115,0,6,333
bdd6b101-7d26-4152-ac93-5296dd592306,655375,Landing Page Submission,Google,70,10,3,122.5
41e4a490-eedd-4e9f-aa79-1af14b8debab,655371,Landing Page Submission,Google,110,0,7,68.33
df7b3e45-52e7-44df-a3a5-c3b932b1c877,655366,API,Google,60,0,2,0
5e2436a2-a011-4ac6-8165-b7300cc81fd4,655360,Landing Page Submission,Organic Search,280,0,22,172
99bc24d5-cd9c-4f70-a4b7-b2c5d3da56d7,655352,Lead Add Form,Reference,0,0,0,0
ae843ab0-8b6a-407c-91b2-bddc29922dd1,655351,Landing Page Submission,Direct Traffic,155,0,7,99.83
f96e32ee-20e7-41c3-8b6c-42b1edf685d3,655349,Landing Page Submission,Organic Search,160,90,5,53.5
23bc786b-2602-4cbc-af05-f3ad50e32b37,655342,Landing Page Submission,Organic Search,100,0,5,456.33
113dd11b-4bdb-43da-95f0-c4ce4818de98,655338,API,Referral Sites,60,0,1,0
4e8dd3c0-893e-4244-99d8-cdca0408addc,655337,Lead Add Form,Reference,50,50,0,0
01c80c2c-ae4d-429d-9f69-5bf720811981,655334,API,Olark Chat,0,0,0,0
276cd600-8f00-4349-9cf5-e21a84318aea,655323,Landing Page Submission,Google,70,0,3,98
56606ecb-936e-4f18-a105-b395c4953da0,655315,API,Olark Chat,0,0,0,0
549f44ca-7d3d-42ee-9868-cf00b86265af,655287,Landing Page Submission,Direct Traffic,90,0,2,33
116912a3-182f-4c77-a121-d2b4e1acdf04,655281,API,Olark Chat,10,0,0,0
464a1db3-193a-47ac-aae6-51c28dc31c5a,655277,API,Referral Sites,115,0,3,307.5
fdda4587-553f-4756-a5d9-d04e68bdd157,655270,Lead Add Form,Reference,20,0,0,0
1e515b45-a44a-42a5-8957-804583656d1d,655260,Landing Page Submission,Direct Traffic,60,0,2,11
6fe46553-2e57-48e2-a5a8-aa1749e4a11c,655256,API,Olark Chat,0,0,0,0
426b1fac-fb53-4637-a48f-4b74c825d0d7,655241,Landing Page Submission,Google,135,0,9,66.17
f8818666-4b2a-4ef6-903a-97676076137e,655240,API,Organic Search,115,0,3,263.5
cd88ea67-e3c5-454d-a2ea-40d04245b746,655227,API,Google,105,0,2,319
4aa35fe3-2ae3-419f-bc3b-df62cc6dafae,655224,Landing Page Submission,Direct Traffic,90,0,4,74.67
71dc3524-4d8b-4853-8fdd-32cc3900c5d5,655211,API,Olark Chat,20,20,0,0
c10127f1-4e5a-4894-955d-d8b8e3a0c1d5,655206,API,Referral Sites,110,0,4,582.5
f9e4f9dc-6418-46b4-a627-2cfc4363e70b,655192,Landing Page Submission,Google,80,0,4,414
5f8f700c-4115-4436-9162-d015a064e764,655191,API,Olark Chat,150,0,0,0
5224c9f3-db7b-4b39-a60d-771456cb7ada,655175,Lead Add Form,Reference,20,20,0,0
d4267185-919c-425b-93c1-063aaa8873e0,655165,Landing Page Submission,Direct Traffic,250,180,5,138.33
687b5349-7603-4bf6-8810-6f3ef04c8a94,655162,Landing Page Submission,Direct Traffic,100,0,2,33
a1cd5dfc-4fbb-4225-9622-172e1da56972,655160,API,Referral Sites,90,0,5,177
1ea9d6f6-28d7-4708-8f26-fb81a0261448,655159,Landing Page Submission,Google,125,0,4,285
02736de1-78b0-47f3-8158-dd50e799a01d,655156,Landing Page Submission,Direct Traffic,185,0,4,407
6c44b62a-520d-482d-8e0b-f76028336ca9,655154,API,Olark Chat,20,0,0,0
3630421e-e43e-439d-acd1-3eb890b77791,655140,Landing Page Submission,Google,70,0,3,105
2569d7ac-0fa2-4391-b513-b8e9a3422e7e,655134,API,Organic Search,70,0,2,188
3a093550-a5ce-43e5-bd6c-2496a4f943bb,655133,Landing Page Submission,Direct Traffic,275,180,4,32.33
7983a34e-c4b5-4a85-a904-72aed6e7d9eb,655128,API,Organic Search,125,0,5,237.6
7bdfa655-5f03-4b3f-8a69-50dfe68a41ad,655125,Landing Page Submission,Google,90,0,4,132.33
3b12a993-0e75-4281-aa3c-69f3df5165e9,655122,API,Google,140,90,3,113.5
e5ac518d-b4f0-471c-a6ad-94771b7ce093,655119,Landing Page Submission,Organic Search,185,0,3,440
77553e85-4dcc-4000-a836-da4ca70d8358,655111,Lead Add Form,Welingak Website,30,30,0,0
24b6e82e-5e68-4996-ac32-8aea01cd55fd,655103,API,Referral Sites,80,0,3,251.67
35c3b5d1-c22f-49d1-8787-54a80ab88e21,655091,API,Organic Search,80,0,3,150
adfcdf9e-4481-4640-b5d1-650506a80795,655079,API,Google,80,0,2,234
547d174e-fc4f-4015-9eaf-738f6905d260,655078,Landing Page Submission,Direct Traffic,120,0,4,67.33
c4e92992-0d84-4b45-aec4-50b0563a4ffc,655077,API,Google,100,0,2,0
b7034525-8965-40b1-ad65-0ffce6398624,655075,Lead Add Form,Reference,20,0,0,0
0fa8ea77-b185-4fff-9194-e8a5ad7eb434,655071,API,Olark Chat,10,0,0,0
ef9dee6a-62fe-4dee-be9e-7c262cc11dc7,655068,Landing Page Submission,Google,110,0,3,61
66dbe8b8-ffc9-4eb1-9d49-79c8dc6eb8f8,655065,Landing Page Submission,Google,135,0,5,314.8
0f7f4062-a574-4390-8ee1-790bba34003e,655061,API,Google,90,40,4,350.5
056c2f8e-2b3d-45d1-9c50-ec57d1f2c225,655036,API,Olark Chat,0,0,0,0
79d74b12-ed61-42db-82e3-27495b77e984,655025,API,Olark Chat,20,20,0,0
9dd206e6-411d-4bc6-a949-5b50181e9976,655024,Landing Page Submission,Organic Search,125,0,4,103
fb108317-9419-4757-9d33-7564b4cb60ba,655021,API,Google,140,0,7,432.14
00e62cbc-572b-4d23-bac8-785d27af9111,655011,API,Referral Sites,160,0,11,179
14190324-cbde-4fa9-86e6-b78f5c9cbf9b,655005,Landing Page Submission,Direct Traffic,165,0,2,302.5
5c2cedc4-9e82-476a-88ca-c0c2b7a7964f,654971,Landing Page Submission,Organic Search,170,0,11,60.88
6fcb3881-c986-4490-8f05-4526dbb868cb,654968,Landing Page Submission,Google,100,0,5,284.6
66e19c86-7070-49e1-acd3-0d2df1be3643,654955,Landing Page Submission,Google,100,0,3,175.5
d5073d50-2944-405e-872f-99023f4a0177,654947,API,Olark Chat,0,0,0,0
4f302af5-698e-4a87-9c8c-5d2d2cf3d943,654934,Landing Page Submission,Google,130,0,2,5
a1e2f86e-b265-47ca-a82b-acd45d61066f,654918,Landing Page Submission,Direct Traffic,100,0,2,11
3ae07743-278b-42bf-a07c-65b53a57a493,654914,Landing Page Submission,Direct Traffic,245,0,5,287.6
2a1d9a3d-7bed-48ea-9b07-2099dac62943,654909,API,Olark Chat,105,30,0,0
faae7fe3-00b2-4124-b47a-6c1b17e99f76,654908,API,Organic Search,80,0,3,368
7d95c5a0-8f74-4cc4-8bcd-9d2519c561fd,654894,Landing Page Submission,Organic Search,110,40,3,325.33
248b41d6-cf6c-49aa-8983-a110f8033b08,654886,API,Google,225,0,8,234.4
b229fdc2-6869-4fc0-b5aa-5944455d64b9,654869,Landing Page Submission,Google,65,0,3,23.5
6578585b-fd38-4f36-8bfb-35e531848e63,654842,Landing Page Submission,Direct Traffic,230,0,3,3
9aec0955-3732-44d2-9f89-e63ecf831a2c,654831,Landing Page Submission,Google,120,0,7,123.83
9de2a54a-09c5-478d-ae3c-ed0683cfaab4,654822,Landing Page Submission,Google,70,0,2,0
bfb2f958-5683-4061-8474-42ed87bf5a44,654809,Landing Page Submission,Organic Search,190,0,6,85.4
eb3eb57f-5f3c-42ed-a605-d3b0129f8a48,654786,Landing Page Submission,Organic Search,120,0,6,136
c2c45e2c-6266-47b3-9a06-693964179898,654724,API,Google,105,0,2,174
7d93ae99-5c9c-4b1c-8355-023287de1991,654712,Landing Page Submission,Google,75,0,4,292
8f12e9b9-1056-4815-817c-6bc802f0d356,654703,API,Organic Search,160,0,7,68.2
715d0d1a-a2df-40da-83f6-790f33c5c762,654659,API,Organic Search,80,0,2,262
a1859e22-5e1b-43f2-804e-34ff5353e9a0,654613,Landing Page Submission,Direct Traffic,165,0,3,6
cc7e4d5a-dab8-41f0-8adc-299993853406,654594,Landing Page Submission,Direct Traffic,235,0,7,37.6
